Competitor Component Name (1890),Competitor CVEs,Confidence,Sonatype Component Name (3279),Sonatype CVEs,Sonatype Occurence Path
com.vaadin:vaadin-time-picker-flow:14.10.4,,10,com.vaadin:vaadin-time-picker-flow:14.10.4,,sonatype-build.spdx.json/pkg:maven\com.vaadin\vaadin-time-picker-flow@14.10.4?type=jar
com.vaadin:vaadin-upload-flow:14.10.4,,10,com.vaadin:vaadin-upload-flow:14.10.4,,sonatype-build.spdx.json/pkg:maven\com.vaadin\vaadin-upload-flow@14.10.4?type=jar
com.yammer.metrics:metrics-core:2.2.0,,10,com.yammer.metrics:metrics-core:2.2.0,,sonatype-build.spdx.json/pkg:maven\com.yammer.metrics\metrics-core@2.2.0?type=jar
combined-stream:1.0.8,,10,combined-stream:1.0.8,,sonatype-build.spdx.json/pkg:npm\combined-stream@1.0.8
commander:5.1.0,,10,commander:5.1.0,,sonatype-build.spdx.json/pkg:npm\commander@5.1.0
commons-beanutils:commons-beanutils:1.7.0,"CVE-2014-0114, CVE-2019-10086",10,commons-beanutils:commons-beanutils:1.7.0,CVE-2014-0114,sonatype-build.spdx.json/pkg:maven\commons-beanutils\commons-beanutils@1.7.0?type=jar
commons-beanutils:commons-beanutils:1.9.4,,10,commons-beanutils:commons-beanutils:1.9.4,,sonatype-build.spdx.json/pkg:maven\commons-beanutils\commons-beanutils@1.9.4?type=jar
commons-codec:commons-codec:1.10,WS-2019-0379,10,commons-codec:commons-codec:1.10,sonatype-2012-0050,sonatype-build.spdx.json/pkg:maven\commons-codec\commons-codec@1.10?type=jar
commons-codec:commons-codec:1.11,WS-2019-0379,10,commons-codec:commons-codec:1.11,sonatype-2012-0050,sonatype-build.spdx.json/pkg:maven\commons-codec\commons-codec@1.11?type=jar
commons-codec:commons-codec:1.15,,10,commons-codec:commons-codec:1.15,,sonatype-build.spdx.json/pkg:maven\commons-codec\commons-codec@1.15?type=jar
commons-collections:commons-collections:3.2.2,,10,commons-collections:commons-collections:3.2.2,sonatype-2024-3350,sonatype-build.spdx.json/pkg:maven\commons-collections\commons-collections@3.2.2?type=jar
commons-digester:commons-digester:1.8,,10,commons-digester:commons-digester:1.8,,sonatype-build.spdx.json/pkg:maven\commons-digester\commons-digester@1.8?type=jar
commons-digester:commons-digester:2.1,,10,commons-digester:commons-digester:2.1,,sonatype-build.spdx.json/pkg:maven\commons-digester\commons-digester@2.1?type=jar
commons-fileupload:commons-fileupload:1.1,"WS-2014-0034, CVE-2016-1000031, CVE-2013-0248, CVE-2014-0050, CVE-2023-24998, CVE-2016-3092, CVE-2013-2186",10,commons-fileupload:commons-fileupload:1.1,"CVE-2013-0248, CVE-2013-2186, CVE-2014-0050, CVE-2016-1000031, CVE-2016-3092, CVE-2023-24998, sonatype-2014-0173",sonatype-build.spdx.json/pkg:maven\commons-fileupload\commons-fileupload@1.1?type=jar
commons-fileupload:commons-fileupload:1.3.3,"CVE-2023-24998, WS-2014-0034",10,commons-fileupload:commons-fileupload:1.3.3,"CVE-2023-24998, sonatype-2014-0173",sonatype-build.spdx.json/pkg:maven\commons-fileupload\commons-fileupload@1.3.3?type=jar
commons-fileupload:commons-fileupload:1.5,,10,commons-fileupload:commons-fileupload:1.5,,sonatype-build.spdx.json/pkg:maven\commons-fileupload\commons-fileupload@1.5?type=jar
commons-httpclient:commons-httpclient:3.0.1,CVE-2012-5783,10,commons-httpclient:commons-httpclient:3.0.1,"CVE-2012-5783, sonatype-2007-0004",sonatype-build.spdx.json/pkg:maven\commons-httpclient\commons-httpclient@3.0.1?type=jar
commons-httpclient:commons-httpclient:3.1,CVE-2012-5783,10,commons-httpclient:commons-httpclient:3.1,"CVE-2012-5783, sonatype-2007-0004",sonatype-build.spdx.json/pkg:maven\commons-httpclient\commons-httpclient@3.1?type=jar
commons-io:2.0.1,CVE-2021-29425,10,commons-io:commons-io:2.0.1,"sonatype-2018-0705, CVE-2021-29425",sonatype-build.spdx.json/pkg:maven\commons-io\commons-io@2.0.1?type=jar
commons-io:commons-io:2.11.0,CVE-2021-29425,10,commons-io:commons-io:2.11.0,,sonatype-build.spdx.json/pkg:maven\commons-io\commons-io@2.11.0?type=jar
commons-io:commons-io:2.2,CVE-2021-29425,10,commons-io:commons-io:2.2,"sonatype-2018-0705, CVE-2021-29425",sonatype-build.spdx.json/pkg:maven\commons-io\commons-io@2.2?type=jar
commons-io:commons-io:2.6,CVE-2021-29425,10,commons-io:commons-io:2.6,"sonatype-2018-0705, CVE-2021-29425",sonatype-build.spdx.json/pkg:maven\commons-io\commons-io@2.6?type=jar
commons-lang:commons-lang:2.6,,10,commons-lang:commons-lang:2.6,,sonatype-build.spdx.json/pkg:maven\commons-lang\commons-lang@2.6?type=jar
commons-logging:commons-logging:1.0.4,,10,commons-logging:commons-logging:1.0.4,,sonatype-build.spdx.json/pkg:maven\commons-logging\commons-logging@1.0.4?type=jar
commons-logging:commons-logging:1.2,,10,commons-logging:commons-logging:1.2,,sonatype-build.spdx.json/pkg:maven\commons-logging\commons-logging@1.2?type=jar
commons-net:commons-net:3.10.0,,10,commons-net:commons-net:3.10.0,,sonatype-build.spdx.json/pkg:maven\commons-net\commons-net@3.10.0?type=jar
commons-net:commons-net:3.6,CVE-2021-37533,10,commons-net:commons-net:3.6,CVE-2021-37533,sonatype-build.spdx.json/pkg:maven\commons-net\commons-net@3.6?type=jar
commons-pool:commons-pool:1.6,,10,commons-pool:commons-pool:1.6,,sonatype-build.spdx.json/pkg:maven\commons-pool\commons-pool@1.6?type=jar
concat-map:0.0.1,,10,concat-map:0.0.1,,sonatype-build.spdx.json/pkg:npm\concat-map@0.0.1
construct-style-sheets-polyfill:3.0.4,,10,construct-style-sheets-polyfill:3.0.4,,sonatype-build.spdx.json/pkg:npm\construct-style-sheets-polyfill@3.0.4
convert-source-map:1.9.0,,10,convert-source-map:1.9.0,,sonatype-build.spdx.json/pkg:npm\convert-source-map@1.9.0
convert-source-map:2.0.0,,10,convert-source-map:2.0.0,,sonatype-build.spdx.json/pkg:npm\convert-source-map@2.0.0
core-js:2.6.12,,10,core-js:2.6.12,sonatype-2023-0962,sonatype-build.spdx.json/pkg:npm\core-js@2.6.12
core-js:3.34.0,,10,core-js:3.34.0,,sonatype-build.spdx.json/pkg:npm\core-js@3.34.0
core-js:3.38.1,,10,core-js:3.38.1,,sonatype-build.spdx.json/pkg:npm\core-js@3.38.1
cross-spawn:7.0.3,,10,cross-spawn:7.0.3,,sonatype-build.spdx.json/pkg:npm\cross-spawn@7.0.3
csscolorparser:1.0.3,,10,csscolorparser:1.0.3,,sonatype-build.spdx.json/pkg:npm\csscolorparser@1.0.3
cssesc:3.0.0,,10,cssesc:3.0.0,,sonatype-build.spdx.json/pkg:npm\cssesc@3.0.0
cssom:0.3.8,,10,cssom:0.3.8,,sonatype-build.spdx.json/pkg:npm\cssom@0.3.8
cssom:0.4.4,,10,cssom:0.4.4,,sonatype-build.spdx.json/pkg:npm\cssom@0.4.4
cssstyle:2.3.0,,10,cssstyle:2.3.0,,sonatype-build.spdx.json/pkg:npm\cssstyle@2.3.0
csstype:2.6.21,,10,csstype:2.6.21,,sonatype-build.spdx.json/pkg:npm\csstype@2.6.21
csstype:3.1.3,,10,csstype:3.1.3,,sonatype-build.spdx.json/pkg:npm\csstype@3.1.3
data-urls:2.0.0,,10,data-urls:2.0.0,,sonatype-build.spdx.json/pkg:npm\data-urls@2.0.0
debug:3.1.0,,10,debug:3.1.0,,sonatype-build.spdx.json/pkg:npm\debug@3.1.0
debug:4.3.6,,10,debug:4.3.6,,sonatype-build.spdx.json/pkg:npm\debug@4.3.6
decimal.js:10.4.3,,10,decimal.js:10.4.3,,sonatype-build.spdx.json/pkg:npm\decimal.js@10.4.3
dedent:0.7.0,,10,dedent:0.7.0,,sonatype-build.spdx.json/pkg:npm\dedent@0.7.0
deepmerge:4.3.1,,10,deepmerge:4.3.1,,sonatype-build.spdx.json/pkg:npm\deepmerge@4.3.1
delayed-stream:1.0.0,,10,delayed-stream:1.0.0,,sonatype-build.spdx.json/pkg:npm\delayed-stream@1.0.0
depd:1.1.2,,10,depd:1.1.2,,sonatype-build.spdx.json/pkg:npm\depd@1.1.2
detect-newline:3.1.0,,10,detect-newline:3.1.0,,sonatype-build.spdx.json/pkg:npm\detect-newline@3.1.0
diff-sequences:27.5.1,,10,diff-sequences:27.5.1,,sonatype-build.spdx.json/pkg:npm\diff-sequences@27.5.1
dom4j:dom4j:1.6.1,"CVE-2020-10683, CVE-2018-1000632",10,dom4j:dom4j:1.6.1,"CVE-2018-1000632, CVE-2020-10683",sonatype-build.spdx.json/pkg:maven\dom4j\dom4j@1.6.1?type=jar
domexception:2.0.1,,10,domexception:2.0.1,,sonatype-build.spdx.json/pkg:npm\domexception@2.0.1
earcut:2.2.4,,10,earcut:2.2.4,,sonatype-build.spdx.json/pkg:npm\earcut@2.2.4
electron-to-chromium:1.5.13,,10,electron-to-chromium:1.5.13,,sonatype-build.spdx.json/pkg:npm\electron-to-chromium@1.5.13
emittery:0.8.1,,10,emittery:0.8.1,,sonatype-build.spdx.json/pkg:npm\emittery@0.8.1
emoji-regex:8.0.0,,10,emoji-regex:8.0.0,,sonatype-build.spdx.json/pkg:npm\emoji-regex@8.0.0
entities:4.5.0,,10,entities:4.5.0,,sonatype-build.spdx.json/pkg:a-name\entities@4.5.0
error-ex:1.3.2,,10,error-ex:1.3.2,,sonatype-build.spdx.json/pkg:npm\error-ex@1.3.2
es-to-primitive:1.2.1,,10,es-to-primitive:1.2.1,,sonatype-build.spdx.json/pkg:npm\es-to-primitive@1.2.1
escalade:3.1.2,,10,escalade:3.1.2,,sonatype-build.spdx.json/pkg:npm\escalade@3.1.2
escape-string-regexp:1.0.5,,10,escape-string-regexp:1.0.5,,sonatype-build.spdx.json/pkg:npm\escape-string-regexp@1.0.5
escape-string-regexp:2.0.0,,10,escape-string-regexp:2.0.0,,sonatype-build.spdx.json/pkg:npm\escape-string-regexp@2.0.0
escodegen:2.1.0,,10,escodegen:2.1.0,,sonatype-build.spdx.json/pkg:npm\escodegen@2.1.0
esprima:4.0.1,,10,esprima:4.0.1,,sonatype-build.spdx.json/pkg:npm\esprima@4.0.1
estraverse:5.3.0,,10,estraverse:5.3.0,,sonatype-build.spdx.json/pkg:npm\estraverse@5.3.0
estree-walker:2.0.2,,10,estree-walker:2.0.2,,sonatype-build.spdx.json/pkg:a-name\estree-walker@2.0.2
esutils:2.0.3,,10,esutils:2.0.3,,sonatype-build.spdx.json/pkg:npm\esutils@2.0.3
execa:5.1.1,,10,execa:5.1.1,,sonatype-build.spdx.json/pkg:npm\execa@5.1.1
exit:0.1.2,,10,exit:0.1.2,,sonatype-build.spdx.json/pkg:npm\exit@0.1.2
expect:27.5.1,,10,expect:27.5.1,,sonatype-build.spdx.json/pkg:npm\expect@27.5.1
fast-json-stable-stringify:2.1.0,,10,fast-json-stable-stringify:2.1.0,,sonatype-build.spdx.json/pkg:npm\fast-json-stable-stringify@2.1.0
fb-watchman:2.0.2,,10,fb-watchman:2.0.2,,sonatype-build.spdx.json/pkg:npm\fb-watchman@2.0.2
fill-range:7.1.1,,10,fill-range:7.1.1,,sonatype-build.spdx.json/pkg:npm\fill-range@7.1.1
find-up:4.1.0,,10,find-up:4.1.0,,sonatype-build.spdx.json/pkg:npm\find-up@4.1.0
follow-redirects:1.15.6,,10,follow-redirects:1.15.6,,sonatype-build.spdx.json/pkg:npm\follow-redirects@1.15.6
follow-redirects:1.5.10,"CVE-2023-26159, CVE-2024-28849, CVE-2022-0536, CVE-2022-0155",10,follow-redirects:1.5.10,"CVE-2022-0155, CVE-2022-0536, CVE-2023-26159, CVE-2024-28849",sonatype-build.spdx.json/pkg:npm\follow-redirects@1.5.10
form-data:3.0.1,,10,form-data:3.0.1,,sonatype-build.spdx.json/pkg:npm\form-data@3.0.1
form-data:4.0.0,,10,form-data:4.0.0,,sonatype-build.spdx.json/pkg:npm\form-data@4.0.0
fs-minipass:2.1.0,,10,fs-minipass:2.1.0,,sonatype-build.spdx.json/pkg:npm\fs-minipass@2.1.0
fs.realpath:1.0.0,,10,fs.realpath:1.0.0,,sonatype-build.spdx.json/pkg:npm\fs.realpath@1.0.0
function-bind:1.1.2,,10,function-bind:1.1.2,,sonatype-build.spdx.json/pkg:npm\function-bind@1.1.2
gensync:1.0.0-beta.2,,10,gensync:1.0.0-beta.2,,sonatype-build.spdx.json/pkg:npm\gensync@1.0.0-beta.2
geotiff:2.0.4,,10,geotiff:2.0.4,,sonatype-build.spdx.json/pkg:a-name\geotiff@2.0.4
get-caller-file:2.0.5,,10,get-caller-file:2.0.5,,sonatype-build.spdx.json/pkg:npm\get-caller-file@2.0.5
get-package-type:0.1.0,,10,get-package-type:0.1.0,,sonatype-build.spdx.json/pkg:npm\get-package-type@0.1.0
get-stream:6.0.1,,10,get-stream:6.0.1,,sonatype-build.spdx.json/pkg:npm\get-stream@6.0.1
glob-parent:5.1.2,,10,glob-parent:5.1.2,,sonatype-build.spdx.json/pkg:npm\glob-parent@5.1.2
glob:7.2.3,,10,glob:7.2.3,,sonatype-build.spdx.json/pkg:npm\glob@7.2.3
globals:11.12.0,,10,globals:11.12.0,,sonatype-build.spdx.json/pkg:npm\globals@11.12.0
java-getopt:1.0.13,,10,gnu.getopt:java-getopt:1.0.13,,sonatype-build.spdx.json/pkg:maven\gnu.getopt\java-getopt@1.0.13?type=jar
graceful-fs:4.2.11,,10,graceful-fs:4.2.11,,sonatype-build.spdx.json/pkg:npm\graceful-fs@4.2.11
has-flag:3.0.0,,10,has-flag:3.0.0,,sonatype-build.spdx.json/pkg:npm\has-flag@3.0.0
has-flag:4.0.0,,10,has-flag:4.0.0,,sonatype-build.spdx.json/pkg:npm\has-flag@4.0.0
hasown:2.0.2,,10,hasown:2.0.2,,sonatype-build.spdx.json/pkg:npm\hasown@2.0.2
hivemind:hivemind-lib:1.1.1,,10,hivemind:hivemind-lib:1.1.1,,sonatype-build.spdx.json/pkg:maven\hivemind\hivemind-lib@1.1.1?type=jar
hivemind:hivemind:1.1.1,,10,hivemind:hivemind:1.1.1,,sonatype-build.spdx.json/pkg:maven\hivemind\hivemind@1.1.1?type=jar
html-encoding-sniffer:2.0.1,,10,html-encoding-sniffer:2.0.1,,sonatype-build.spdx.json/pkg:npm\html-encoding-sniffer@2.0.1
html-escaper:2.0.2,,10,html-escaper:2.0.2,,sonatype-build.spdx.json/pkg:npm\html-escaper@2.0.2
http-proxy-agent:4.0.1,,10,http-proxy-agent:4.0.1,,sonatype-build.spdx.json/pkg:npm\http-proxy-agent@4.0.1
https-proxy-agent:5.0.1,,10,https-proxy-agent:5.0.1,,sonatype-build.spdx.json/pkg:npm\https-proxy-agent@5.0.1
human-signals:2.1.0,,10,human-signals:2.1.0,,sonatype-build.spdx.json/pkg:npm\human-signals@2.1.0
iconv-lite:0.4.24,,10,iconv-lite:0.4.24,,sonatype-build.spdx.json/pkg:npm\iconv-lite@0.4.24
ieee754:1.2.1,,10,ieee754:1.2.1,,sonatype-build.spdx.json/pkg:npm\ieee754@1.2.1
import-local:3.2.0,,10,import-local:3.2.0,,sonatype-build.spdx.json/pkg:npm\import-local@3.2.0
imurmurhash:0.1.4,,10,imurmurhash:0.1.4,,sonatype-build.spdx.json/pkg:npm\imurmurhash@0.1.4
indent-string:4.0.0,,10,indent-string:4.0.0,,sonatype-build.spdx.json/pkg:npm\indent-string@4.0.0
infer-owner:1.0.4,,10,infer-owner:1.0.4,,sonatype-build.spdx.json/pkg:npm\infer-owner@1.0.4
inflight:1.0.6,,10,inflight:1.0.6,sonatype-2023-4801,sonatype-build.spdx.json/pkg:npm\inflight@1.0.6
inherits:2.0.4,,10,inherits:2.0.4,,sonatype-build.spdx.json/pkg:npm\inherits@2.0.4
io.leangen.geantyref:geantyref:1.3.7,,10,io.leangen.geantyref:geantyref:1.3.7,,sonatype-build.spdx.json/pkg:maven\io.leangen.geantyref\geantyref@1.3.7?type=jar
io.netty:netty-all:4.1.16.Final,"CVE-2021-43797, CVE-2021-21295, CVE-2021-21290, CVE-2021-21409, CVE-2019-9518, CVE-2023-34462, CVE-2021-37136, CVE-2020-11612, CVE-2021-37137, CVE-2019-16869, CVE-2019-20445, WS-2020-0408, CVE-2022-24823, CVE-2020-7238, CVE-2019-20444",10,io.netty:netty-all:4.1.16.Final,"CVE-2019-16869, CVE-2019-20444, CVE-2019-20445, CVE-2019-9512, CVE-2019-9515, CVE-2019-9518, CVE-2020-7238, CVE-2021-21290, CVE-2021-21295, CVE-2021-37136, CVE-2021-37137, CVE-2021-43797, CVE-2022-41881, CVE-2022-41915, CVE-2024-29025, sonatype-2020-0026, sonatype-2020-0029, CVE-2020-11612, sonatype-2020-0103, sonatype-2020-1031, sonatype-2021-0789, sonatype-2023-4380",sonatype-build.spdx.json/pkg:maven\io.netty\netty-all@4.1.16.Final?type=jar
io.netty:netty-buffer:4.1.63.Final,,10,io.netty:netty-buffer:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-buffer@4.1.63.Final?type=jar
io.netty:netty-buffer:4.1.70.Final,,10,io.netty:netty-buffer:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-buffer@4.1.70.Final?type=jar
io.netty:netty-codec-http:4.0.52.Final,"CVE-2021-43797, CVE-2020-7238, CVE-2021-21295, CVE-2019-20444, CVE-2024-29025, CVE-2019-16869, CVE-2019-20445, CVE-2021-21290",10,io.netty:netty-codec-http:4.0.52.Final,"CVE-2019-16869, CVE-2019-20444, CVE-2019-20445, CVE-2020-7238, CVE-2021-21290, CVE-2021-21295, CVE-2021-43797, CVE-2024-29025, sonatype-2020-0103, sonatype-2020-1031",sonatype-build.spdx.json/pkg:maven\io.netty\netty-codec-http@4.0.52.Final?type=jar
io.netty:netty-codec:4.1.63.Final,"CVE-2021-37136, CVE-2021-37137",10,io.netty:netty-codec:4.1.63.Final,"CVE-2021-37136, CVE-2021-37137, CVE-2022-41915, sonatype-2021-0789",sonatype-build.spdx.json/pkg:maven\io.netty\netty-codec@4.1.63.Final?type=jar
io.netty:netty-codec:4.1.70.Final,,10,io.netty:netty-codec:4.1.70.Final,CVE-2022-41915,sonatype-build.spdx.json/pkg:maven\io.netty\netty-codec@4.1.70.Final?type=jar
io.netty:netty-common:4.1.63.Final,CVE-2022-24823,10,io.netty:netty-common:4.1.63.Final,CVE-2022-24823,sonatype-build.spdx.json/pkg:maven\io.netty\netty-common@4.1.63.Final?type=jar
io.netty:netty-common:4.1.70.Final,CVE-2022-24823,10,io.netty:netty-common:4.1.70.Final,CVE-2022-24823,sonatype-build.spdx.json/pkg:maven\io.netty\netty-common@4.1.70.Final?type=jar
io.netty:netty-handler:4.1.63.Final,"CVE-2023-34462, WS-2020-0408",10,io.netty:netty-handler:4.1.63.Final,"CVE-2023-34462, sonatype-2020-0026",sonatype-build.spdx.json/pkg:maven\io.netty\netty-handler@4.1.63.Final?type=jar
io.netty:netty-handler:4.1.70.Final,CVE-2023-34462,10,io.netty:netty-handler:4.1.70.Final,"CVE-2023-34462, sonatype-2020-0026",sonatype-build.spdx.json/pkg:maven\io.netty\netty-handler@4.1.70.Final?type=jar
io.netty:netty-resolver:4.1.63.Final,,10,io.netty:netty-resolver:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-resolver@4.1.63.Final?type=jar
io.netty:netty-resolver:4.1.70.Final,,10,io.netty:netty-resolver:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-resolver@4.1.70.Final?type=jar
io.netty:netty-transport-classes-epoll:4.1.70.Final,,10,io.netty:netty-transport-classes-epoll:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-classes-epoll@4.1.70.Final?type=jar
io.netty:netty-transport-native-epoll:4.1.63.Final,,10,io.netty:netty-transport-native-epoll:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-native-epoll@4.1.63.Final?type=jar
io.netty:netty-transport-native-epoll:4.1.70.Final,,10,io.netty:netty-transport-native-epoll:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-native-epoll@4.1.70.Final?type=jar
io.netty:netty-transport-native-kqueue:4.1.63.Final,,10,io.netty:netty-transport-native-kqueue:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-native-kqueue@4.1.63.Final?type=jar
io.netty:netty-transport-native-unix-common:4.1.63.Final,,10,io.netty:netty-transport-native-unix-common:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-native-unix-common@4.1.63.Final?type=jar
io.netty:netty-transport-native-unix-common:4.1.70.Final,,10,io.netty:netty-transport-native-unix-common:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport-native-unix-common@4.1.70.Final?type=jar
io.netty:netty-transport:4.1.63.Final,,10,io.netty:netty-transport:4.1.63.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport@4.1.63.Final?type=jar
io.netty:netty-transport:4.1.70.Final,,10,io.netty:netty-transport:4.1.70.Final,,sonatype-build.spdx.json/pkg:maven\io.netty\netty-transport@4.1.70.Final?type=jar
io.opentelemetry.instrumentation:opentelemetry-instrumentation-api:1.20.1,,10,io.opentelemetry.instrumentation:opentelemetry-instrumentation-api:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry.instrumentation\opentelemetry-instrumentation-api@1.20.1?type=jar
io.opentelemetry:opentelemetry-api-logs:1.20.1-alpha,,10,io.opentelemetry:opentelemetry-api-logs:1.20.1-alpha,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-api-logs@1.20.1-alpha?type=jar
io.opentelemetry:opentelemetry-api:1.20.1,,10,io.opentelemetry:opentelemetry-api:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-api@1.20.1?type=jar
io.opentelemetry:opentelemetry-context:1.20.1,,10,io.opentelemetry:opentelemetry-context:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-context@1.20.1?type=jar
io.opentelemetry:opentelemetry-exporter-common:1.20.1,,10,io.opentelemetry:opentelemetry-exporter-common:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-exporter-common@1.20.1?type=jar
io.opentelemetry:opentelemetry-exporter-otlp-common:1.20.1,,10,io.opentelemetry:opentelemetry-exporter-otlp-common:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-exporter-otlp-common@1.20.1?type=jar
io.opentelemetry:opentelemetry-exporter-otlp:1.20.1,,10,io.opentelemetry:opentelemetry-exporter-otlp:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-exporter-otlp@1.20.1?type=jar
io.opentelemetry:opentelemetry-sdk-common:1.20.1,,10,io.opentelemetry:opentelemetry-sdk-common:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-sdk-common@1.20.1?type=jar
io.opentelemetry:opentelemetry-sdk-logs:1.20.1-alpha,,10,io.opentelemetry:opentelemetry-sdk-logs:1.20.1-alpha,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-sdk-logs@1.20.1-alpha?type=jar
io.opentelemetry:opentelemetry-sdk-metrics:1.20.1,,10,io.opentelemetry:opentelemetry-sdk-metrics:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-sdk-metrics@1.20.1?type=jar
io.opentelemetry:opentelemetry-sdk-trace:1.20.1,,10,io.opentelemetry:opentelemetry-sdk-trace:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-sdk-trace@1.20.1?type=jar
io.opentelemetry:opentelemetry-sdk:1.20.1,,10,io.opentelemetry:opentelemetry-sdk:1.20.1,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-sdk@1.20.1?type=jar
io.opentelemetry:opentelemetry-semconv:1.20.1-alpha,,10,io.opentelemetry:opentelemetry-semconv:1.20.1-alpha,,sonatype-build.spdx.json/pkg:maven\io.opentelemetry\opentelemetry-semconv@1.20.1-alpha?type=jar
is-arrayish:0.2.1,,10,is-arrayish:0.2.1,,sonatype-build.spdx.json/pkg:npm\is-arrayish@0.2.1
is-binary-path:2.1.0,,10,is-binary-path:2.1.0,,sonatype-build.spdx.json/pkg:npm\is-binary-path@2.1.0
is-core-module:2.15.1,,10,is-core-module:2.15.1,,sonatype-build.spdx.json/pkg:npm\is-core-module@2.15.1
is-extglob:2.1.1,,10,is-extglob:2.1.1,,sonatype-build.spdx.json/pkg:npm\is-extglob@2.1.1
is-fullwidth-code-point:3.0.0,,10,is-fullwidth-code-point:3.0.0,,sonatype-build.spdx.json/pkg:npm\is-fullwidth-code-point@3.0.0
is-generator-fn:2.1.0,,10,is-generator-fn:2.1.0,,sonatype-build.spdx.json/pkg:npm\is-generator-fn@2.1.0
is-glob:4.0.3,,10,is-glob:4.0.3,,sonatype-build.spdx.json/pkg:npm\is-glob@4.0.3
is-number:7.0.0,,10,is-number:7.0.0,,sonatype-build.spdx.json/pkg:npm\is-number@7.0.0
is-potential-custom-element-name:1.0.1,,10,is-potential-custom-element-name:1.0.1,,sonatype-build.spdx.json/pkg:npm\is-potential-custom-element-name@1.0.1
is-stream:2.0.1,,10,is-stream:2.0.1,,sonatype-build.spdx.json/pkg:npm\is-stream@2.0.1
is-typedarray:1.0.0,,10,is-typedarray:1.0.0,,sonatype-build.spdx.json/pkg:npm\is-typedarray@1.0.0
isexe:2.0.0,,10,isexe:2.0.0,,sonatype-build.spdx.json/pkg:npm\isexe@2.0.0
istanbul-lib-coverage:3.2.2,,10,istanbul-lib-coverage:3.2.2,,sonatype-build.spdx.json/pkg:npm\istanbul-lib-coverage@3.2.2
istanbul-lib-instrument:5.2.1,,10,istanbul-lib-instrument:5.2.1,,sonatype-build.spdx.json/pkg:npm\istanbul-lib-instrument@5.2.1
istanbul-lib-report:3.0.1,,10,istanbul-lib-report:3.0.1,,sonatype-build.spdx.json/pkg:npm\istanbul-lib-report@3.0.1
istanbul-lib-source-maps:4.0.1,,10,istanbul-lib-source-maps:4.0.1,,sonatype-build.spdx.json/pkg:npm\istanbul-lib-source-maps@4.0.1
istanbul-reports:3.1.7,,10,istanbul-reports:3.1.7,,sonatype-build.spdx.json/pkg:npm\istanbul-reports@3.1.7
jakarta.activation:jakarta.activation-api:1.2.2,,10,jakarta.activation:jakarta.activation-api:1.2.2,,sonatype-build.spdx.json/pkg:maven\jakarta.activation\jakarta.activation-api@1.2.2?type=jar
jakarta.annotation:jakarta.annotation-api:1.3.5,,10,jakarta.annotation:jakarta.annotation-api:1.3.5,,sonatype-build.spdx.json/pkg:maven\jakarta.annotation\jakarta.annotation-api@1.3.5?type=jar
jakarta.xml.bind:jakarta.xml.bind-api:2.3.3,,10,jakarta.xml.bind:jakarta.xml.bind-api:2.3.3,,sonatype-build.spdx.json/pkg:maven\jakarta.xml.bind\jakarta.xml.bind-api@2.3.3?type=jar
javax.activation:activation:1.1.1,,10,javax.activation:activation:1.1.1,,sonatype-build.spdx.json/pkg:maven\javax.activation\activation@1.1.1?type=jar
javax.activation:javax.activation-api:1.2.0,,10,javax.activation:javax.activation-api:1.2.0,,sonatype-build.spdx.json/pkg:maven\javax.activation\javax.activation-api@1.2.0?type=jar
javax.ejb:javax.ejb-api:3.2.2,,10,javax.ejb:javax.ejb-api:3.2.2,,sonatype-build.spdx.json/pkg:maven\javax.ejb\javax.ejb-api@3.2.2?type=jar
